ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,TASK1,ENGLISHSYSSUM5.TXT,0.59429,0.64000,0.61630,5
ROUGE-1,TASK1,ENGLISHSYSSUM5.TXT,0.60342,0.70000,0.64813,5
ROUGE-2,TASK1,ENGLISHSYSSUM5.TXT,0.09939,0.15000,0.11956,5
ROUGE-SU4,TASK1,ENGLISHSYSSUM5.TXT,0.24889,0.46154,0.32339,5
