ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,TASK1,ENGLISHREFERENCE1.TXT,0.60000,0.60000,0.60000,1
ROUGE-S1,TASK1,ENGLISHREFERENCE1.TXT,0.12500,0.09091,0.10526,1
ROUGE-2,TASK1,ENGLISHREFERENCE1.TXT,0.12500,0.09091,0.10526,1
ROUGE-1,TASK1,ENGLISHREFERENCE1.TXT,0.66667,0.61538,0.64000,1
ROUGE-SU10,TASK1,ENGLISHREFERENCE1.TXT,0.46154,0.23529,0.31169,1
