ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,TASK1,SUMARIO01.TXT,0.16010,0.78479,0.26594,3
ROUGE-1,TASK1,SUMARIO02.TXT,0.06173,0.67794,0.11316,3
ROUGE-1,TASK1,SUMARIO03.TXT,0.07735,0.66677,0.13862,3
ROUGE-2,TASK1,SUMARIO01.TXT,0.10123,0.48714,0.16762,3
ROUGE-2,TASK1,SUMARIO02.TXT,0.02168,0.23670,0.03973,3
ROUGE-2,TASK1,SUMARIO03.TXT,0.02956,0.25127,0.05290,3
