ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,TASK2,PERSIANSYSSUM25.TXT,0.49097,0.97842,0.65385,28
ROUGE-L,TASK2,PERSIANSYSSUM12.TXT,0.49097,0.97842,0.65385,28
ROUGE-L,TASK2,PERSIANSYSSUM21.TXT,0.49097,0.97842,0.65385,28
ROUGE-1,TASK2,PERSIANSYSSUM1.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM26.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM6.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM17.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM18.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM5.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM13.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM20.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM22.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM27.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM19.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM9.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM14.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM4.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM23.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM15.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM10.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM3.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM28.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM8.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM24.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM11.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM2.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM16.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM7.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM25.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM12.TXT,0.38475,0.97309,0.55146,28
ROUGE-1,TASK2,PERSIANSYSSUM21.TXT,0.38475,0.97309,0.55146,28
ROUGE-2,TASK2,PERSIANSYSSUM1.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM26.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM6.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM17.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM18.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM5.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM13.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM20.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM22.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM27.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM19.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM9.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM14.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM4.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM23.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM15.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM10.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM3.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM28.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM8.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM24.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM11.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM2.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM16.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM7.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM25.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM12.TXT,0.37138,0.96244,0.53595,28
ROUGE-2,TASK2,PERSIANSYSSUM21.TXT,0.37138,0.96244,0.53595,28
ROUGE-SU4,TASK2,PERSIANSYSSUM1.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM26.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM6.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM17.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM18.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM5.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM13.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM20.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM22.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM27.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM19.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM9.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM14.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM4.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM23.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM15.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM10.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM3.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM28.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM8.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM24.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM11.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM2.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM16.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM7.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM25.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM12.TXT,0.36185,0.96256,0.52598,28
ROUGE-SU4,TASK2,PERSIANSYSSUM21.TXT,0.36185,0.96256,0.52598,28
