ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,PRIMEIRA-AVALIACAO-FRANCES,SUMARIO01.TXT,0.49367,0.03205,0.06019,1
ROUGE-S1,PRIMEIRA-AVALIACAO-FRANCES,SUMARIO01.TXT,0.30822,0.00847,0.01649,1
ROUGE-2,PRIMEIRA-AVALIACAO-FRANCES,SUMARIO01.TXT,0.30822,0.00847,0.01649,1
ROUGE-1,PRIMEIRA-AVALIACAO-FRANCES,SUMARIO01.TXT,0.71769,0.01924,0.03748,1
ROUGE-SU10,PRIMEIRA-AVALIACAO-FRANCES,SUMARIO01.TXT,0.35121,0.01016,0.01975,1
